dist,wgt,vol,cost
570.306917761191,18.573288111137465,16.73151984547782,2615.3103426656116
360.2093107506023,1.194472497594067,1.2755178486306442,1883.8803943514015
2357.236424470849,4.916283267277278,6.322117461941661,2464.000320038545
2764.148878106332,13.2172804345056,11.91496474580013,3434.9898162273116
690.9546225653974,3.4936566077561446,4.073274536363626,1838.0532658335826
2554.59966013483,0.8628628718959863,1.0751542174406112,3849.5699024536357
1043.73541703777,9.79047376485415,12.554479526603975,2999.641186396507
1546.347596693507,14.838568379546423,14.735042875335104,3348.724989481753
1805.7056166566829,3.9184131780878295,1.669329791831053,2522.8867105787945
1130.52343231708,8.558648402419909,6.196343849933126,2429.4731846557133
1433.1050212547502,10.17473339503862,9.997893921293686,2821.7533540194536
1187.541976850002,8.401971177782215,7.401397527563629,1763.944528219678
2008.8667044041065,14.535671292309342,10.521035926086984,2705.047427920863
2020.7972783345076,6.048647560711799,5.308593903301965,3723.7306261933295
1856.8812466522727,17.357144459096656,15.60144338350658,2589.98409788803
1071.8029468858226,5.495838037816301,6.6264252108225286,1754.2764625198547
517.6225599134367,6.088051547022442,6.445967575979218,1451.698978429062
1280.0511371819578,14.356806509734431,16.512264219914833,1414.3635091641866
1673.2665928604488,4.696844911417131,2.789621891232933,2702.882767517837
1968.561689809628,12.460694024796672,13.03772171265793,2880.8909657486274
1171.7770328187933,8.077298148016027,7.64817090556955,2976.3458410986395
1064.380702873317,0.6814072502721538,0.4214350869077476,1098.6711236516205
901.7442565765366,5.962177919554904,8.69433466989512,2211.169830041872
1803.9647645094988,6.657851154771211,5.177834687476613,2334.4719473084015
1915.1769335049164,21.365335639043632,24.843791387997847,2467.373908061477
2093.110249257641,7.687403452078508,9.222865126852923,2965.896008401092
1737.573634290561,19.98148136164705,22.713666185361703,3099.8892554561157
1801.0865078796105,4.205150762455126,4.880878472422503,2893.2216610680125
1916.558746699948,7.13359512001735,7.310645150017132,2934.0537735388066
1754.0475898879724,4.3121689026123375,2.987029961193548,2972.4504646648356
1443.0299956716492,19.74042206498711,19.909424809687003,2226.0179701824236
2119.104952217651,27.026482378247323,30.856159105943924,3278.0718708700006
2121.6808572817245,4.8300511717822685,4.839198097373128,3686.897148234357
1791.7595230901022,22.46167210598265,19.78938956709866,3495.372706157201
1926.578709108396,0.8825248110688702,0.7983440552964212,2530.8294657790666
754.0171265276053,2.7652275260822243,2.699517669042073,1010.9738003069635
1223.9760037331584,14.491782994249068,16.63812318486665,1546.2102120419988
1567.8533619699697,13.107549743465396,13.66781916585293,2019.584709837227
1273.5940330474627,2.5701915043866754,2.459240054735271,1822.3359775371555
1719.1301486870177,2.2132547838763306,2.6075256235435127,2641.184992639326
737.2621167327595,5.3673939702300695,5.970011969506133,1681.8034877093523
432.2074542782127,4.578183955630191,6.06095297705409,928.7765059314515
1188.8336227565828,11.118488648387672,11.084067952408668,2112.633459868176
1388.723265387548,27.3867485703305,29.9343014712825,3144.759108574307
994.0988513068168,1.833212410414917,1.9746017268266665,1815.422903120604
1243.2285663573732,5.205716597226049,6.034993317355814,1435.5874645772126
1930.808386137732,26.89313051934279,28.11738524398153,3295.6534485921875
582.8902628108442,3.124804345006597,2.3211896187920456,1060.6614749734265
350.19227863242816,9.46396902551394,9.552651812877334,1284.4343870283128
865.4751866719223,3.4316238114821376,2.152842455961686,2072.7865318668705
2052.837199003174,4.113568610846336,5.312580664498171,2972.306968428886
266.2044017947431,14.403267415058853,16.797487634088874,1445.2480968597004
775.8382235283243,20.5746852043319,21.81783670792784,1883.475174377774
1701.5949574511417,6.719239584786403,6.901740197961543,2617.111172351148
787.712985300115,15.880377840246643,13.638923691176512,1450.086771499391
1523.4022961480537,9.812419958772844,5.398242076119811,3179.5538558048916
1111.2007308022312,10.97837379608868,15.064424596145216,2034.4247661094264
2038.5580493139264,10.11906496259058,5.453954740508684,2198.90898764429
537.625659291419,15.813007950272198,14.967639887974697,1759.2115233818745
691.005052652941,6.634431450618264,6.046294058513525,1753.9582997337463
923.0608398063728,1.43133210680235,2.0356194382303467,1588.1383576423787
883.4233430019356,16.260481551684105,14.492370155727636,2294.0943085870094
3468.944829868497,6.380227624230195,4.112868087417296,4291.107385760553
531.7658537653949,8.137521240222574,10.947731427297253,1365.431253915671
1930.5741317409795,8.321151332647046,6.204845905042841,3065.4025809024743
1379.0496670688226,15.64418136830686,18.942449717966667,2040.6403677140975
1100.5037586299372,0.5217172129632404,0.286405290621783,3113.6902692767576
1462.5720260788898,7.206146995313957,9.160727055237809,2948.5772869453026
2382.8648798904064,14.0462934758558,11.920325324591296,4103.3258968756145
1322.6308851689705,6.511723873496258,8.390269061419163,1931.4708125528143
1331.1915913716475,15.543808752691977,12.895876468336734,2937.313008690176
1023.2714140510344,26.58264521175976,20.699058255078427,2331.379952510833
754.2043844619009,6.979354208275564,7.485532082001887,1577.5732075376973
1062.973380903477,8.509978001853966,10.800512848075495,1122.4187254649596
673.0451978733538,5.893960887341575,3.469329244266804,1837.514908174906
744.2684832138416,1.4526674962894892,1.6364465211549868,2216.556461714106
1326.138878058623,3.450265816019665,3.6959262973755496,2564.266718404809
1483.6948939355884,20.755087327330333,18.51704318500892,2755.781218031912
2047.5060532651569,11.457267180758612,15.103807428792292,3210.6589648953072
1488.0123833824675,38.57484448985608,35.62739762180903,3534.9503755158357
2691.3232366520742,7.118594451465824,9.152764130916392,3461.472177322944
242.971315952867,18.344037882909216,18.11126765363278,721.8031796297016
939.1905460410692,1.0025342843482772,1.004157414473846,1412.4745745108103
1472.4773680615967,11.747711082600077,12.626847763307778,2373.517559871635
1039.999652605437,20.84039728096592,22.22589655114669,2572.592057462835
1396.719841211646,10.462523242939248,8.118524889295196,1920.7232083289052
947.4917212031798,17.220922413027,18.09419559120388,3241.270121339857
204.34871436069253,1.2186605983987038,1.2359003471775112,81.05023810824889
2023.45559385798,10.333751298533535,7.490256840700921,3082.988287329901
2041.0708356642815,5.5512067046437705,4.332498535629542,3604.868395896129
1401.4063166220851,10.68913312985466,11.756992055758856,2625.5511342745963
744.9646405918663,6.510146408049116,8.545236173562683,1431.2404311706846
120.35560016038605,15.141268840960995,16.76560149641425,1291.086722929098
304.38122949030736,9.781088171036595,9.922463127455927,1410.7409665178864
2462.664717032847,26.87446696861137,28.909863514073187,3518.767649760202
1140.340572810255,6.56040822178394,7.146073005901278,1933.778215464679
1388.2662041302776,4.193630775023449,5.203491406028183,2819.577015907089
849.6630150299045,9.87720140803084,11.07087986140753,2168.6968061758766
486.37058577520486,11.716968716052587,12.246989330506535,1856.9168412743456
1538.1085450309424,3.714850269264545,3.315677990131958,2685.388233148499
1948.218437904932,12.197450150874335,11.111122385702965,2983.764848319231
332.4256502086536,15.608777994616492,12.113556581250789,1971.5625668029004
857.4111087913996,7.969848477373953,6.405586960226609,2349.998882124494
1152.9763844654456,10.190407499825485,12.180737390267277,1288.4427584181067
1239.5728785447511,11.083489067472833,12.838087091063365,2815.858635342644
162.00980904677596,3.909065125057807,3.8617227900384714,1267.2340763593404
876.4659989507968,4.101178799071222,2.190577956140632,1651.5361176607669
343.25516168774215,12.573894202562052,11.150599498905448,1802.8016249190468
